file_name,score
2665.pkl,-1.2041356563568115
1577.pkl,-4.029143810272217
3833.pkl,-2.1833152770996094
1443.pkl,-3.157428503036499
6628.pkl,-2.9369025230407715
6572.pkl,-1.033271074295044
1164.pkl,-3.1474967002868652
4091.pkl,-2.8440792560577393
3964.pkl,-1.1492855548858643
4177.pkl,-1.5489583015441895
4044.pkl,-0.5664836764335632
6129.pkl,-1.4876588582992554
8580.pkl,-1.2225937843322754
1389.pkl,-3.4767701625823975
3794.pkl,-1.2499098777770996
10589.pkl,-2.1271214485168457
6692.pkl,-0.5654813647270203
3230.pkl,-4.104792594909668
10508.pkl,-2.647026300430298
1140.pkl,-2.3232572078704834
2247.pkl,-3.015101194381714
10838.pkl,-4.250163555145264
8887.pkl,-1.3743078708648682
9631.pkl,-1.4286988973617554
4014.pkl,-3.0591418743133545
7384.pkl,-1.5307071208953857
7398.pkl,-3.1096019744873047
3061.pkl,-2.110969305038452
7828.pkl,-1.6305053234100342
631.pkl,-1.6823469400405884
5159.pkl,-1.4727294445037842
5103.pkl,-0.5275137424468994
8823.pkl,-0.6458196043968201
2206.pkl,-2.5906007289886475
8963.pkl,-3.251673698425293
3864.pkl,-2.644963026046753
9616.pkl,-0.376952588558197
10785.pkl,-0.5396429300308228
8987.pkl,-1.7452318668365479
892.pkl,-3.3731861114501953
5598.pkl,-1.7544622421264648
2289.pkl,-0.42520585656166077
8653.pkl,-3.318896532058716
10277.pkl,-3.4653618335723877
744.pkl,-1.359259843826294
3081.pkl,-0.9552911520004272
2324.pkl,-2.2979416847229004
10120.pkl,-1.4689096212387085
7973.pkl,-2.3633084297180176
8794.pkl,-1.2635669708251953
6996.pkl,-0.5425432920455933
1272.pkl,-1.1393027305603027
2457.pkl,-0.6665253043174744
9171.pkl,-3.196894884109497
7221.pkl,-3.771160364151001
2734.pkl,-0.43271008133888245
9021.pkl,-2.848219633102417
3202.pkl,-4.05224609375
7450.pkl,-0.6648818850517273
8356.pkl,-1.113121747970581
7423.pkl,-2.833482265472412
9381.pkl,-2.7773079872131348
7595.pkl,-4.110556125640869
5815.pkl,-1.5496214628219604
4539.pkl,-1.3836588859558105
3746.pkl,-2.275390386581421
1541.pkl,-2.180967330932617
4726.pkl,-3.531834840774536
5297.pkl,-0.41973844170570374
188.pkl,-1.5177268981933594
11125.pkl,-1.5056004524230957
9348.pkl,-1.4421628713607788
9230.pkl,-1.7510602474212646
5162.pkl,-1.8328967094421387
1978.pkl,-0.4134640097618103
6514.pkl,-2.351077079772949
7806.pkl,-3.077728271484375
1951.pkl,-1.359520673751831
2573.pkl,-1.6753385066986084
5880.pkl,-4.255163669586182
5523.pkl,-1.6855469942092896
971.pkl,-3.9985404014587402
2816.pkl,-0.5223963856697083
3010.pkl,-2.233410358428955
1241.pkl,-0.4139329195022583
875.pkl,-1.2729912996292114
783.pkl,-2.2973294258117676
5584.pkl,-3.995090961456299
6413.pkl,-3.123537063598633
2561.pkl,-3.448361873626709
10539.pkl,-1.2654731273651123
6698.pkl,-1.6309748888015747
10519.pkl,-3.619305372238159
1626.pkl,-1.5088218450546265
8484.pkl,-1.169724941253662
10594.pkl,-0.4897085726261139
9707.pkl,-1.568737506866455
6563.pkl,-2.190814971923828
1858.pkl,-3.403287172317505
8470.pkl,-2.8900678157806396
5014.pkl,-1.2071528434753418
4371.pkl,-0.4633687138557434
4157.pkl,-1.3380094766616821
1263.pkl,-3.0091264247894287
8092.pkl,-3.2057266235351562
2682.pkl,-1.6451503038406372
10855.pkl,-2.9461100101470947
4395.pkl,-3.535315752029419
8721.pkl,-2.1898744106292725
6150.pkl,-1.6100064516067505
10512.pkl,-1.9008088111877441
9664.pkl,-2.1328976154327393
5624.pkl,-1.3555829524993896
3083.pkl,-3.383169412612915
4290.pkl,-1.512312889099121
577.pkl,-3.1731839179992676
11166.pkl,-1.198667049407959
9580.pkl,-0.42425423860549927
9748.pkl,-3.4202427864074707
6465.pkl,-2.1542673110961914
499.pkl,-2.183292865753174
5252.pkl,-4.123137950897217
2329.pkl,-0.5493072867393494
5839.pkl,-1.5383925437927246
1571.pkl,-2.3715720176696777
6259.pkl,-2.8281099796295166
7346.pkl,-1.5916813611984253
2844.pkl,-1.605065941810608
2391.pkl,-1.677715539932251
4048.pkl,-3.6215944290161133
564.pkl,-0.3662973940372467
4535.pkl,-3.0598113536834717
559.pkl,-3.354102849960327
944.pkl,-4.126265048980713
3276.pkl,-1.4654591083526611
2763.pkl,-1.7720394134521484
5098.pkl,-1.3796530961990356
1350.pkl,-2.4505395889282227
2534.pkl,-1.1863442659378052
6066.pkl,-2.4346721172332764
2756.pkl,-1.576777458190918
6035.pkl,-2.1999683380126953
10905.pkl,-1.3640313148498535
8243.pkl,-1.4105024337768555
393.pkl,-2.6081817150115967
7287.pkl,-1.9005213975906372
7996.pkl,-1.4761425256729126
10114.pkl,-1.6781136989593506
8954.pkl,-1.4218125343322754
238.pkl,-1.4828031063079834
9577.pkl,-2.714132308959961
4333.pkl,-1.902653455734253
7997.pkl,-0.5678783655166626
1219.pkl,-2.81286883354187
8060.pkl,-0.4316624104976654
7247.pkl,-1.9765536785125732
9159.pkl,-0.4712495803833008
6197.pkl,-2.247387647628784
3415.pkl,-1.1566601991653442
10055.pkl,-1.993882656097412
3350.pkl,-2.031569004058838
4233.pkl,-1.5307680368423462
7367.pkl,-3.7874207496643066
9140.pkl,-0.4253266155719757
904.pkl,-2.9399704933166504
1251.pkl,-1.5399469137191772
6658.pkl,-3.314793586730957
707.pkl,-0.6613820195198059
10946.pkl,-1.9151349067687988
569.pkl,-0.5479081869125366
8488.pkl,-2.6514346599578857
9786.pkl,-1.129490852355957
9071.pkl,-0.5058116316795349
5464.pkl,-2.259469985961914
5530.pkl,-0.5161980986595154
3770.pkl,-2.2311134338378906
6883.pkl,-3.533525228500366
6012.pkl,-2.6983489990234375
5594.pkl,-2.8432016372680664
3855.pkl,-1.5328459739685059
9053.pkl,-2.7670698165893555
6922.pkl,-0.4968172311782837
10518.pkl,-2.7985987663269043
7845.pkl,-2.6212551593780518
10610.pkl,-0.6800602674484253
134.pkl,-0.5121473670005798
11218.pkl,-1.747291922569275
9175.pkl,-1.7589364051818848
5527.pkl,-1.3814003467559814
1910.pkl,-1.2257627248764038
117.pkl,-1.3576622009277344
7080.pkl,-2.131485939025879
2071.pkl,-2.1749908924102783
7210.pkl,-0.35740596055984497
3778.pkl,-1.6100133657455444
7775.pkl,-4.176759243011475
7373.pkl,-2.23997163772583
1432.pkl,-1.5995872020721436
4088.pkl,-3.0373404026031494
6543.pkl,-2.4500315189361572
752.pkl,-0.5748708844184875
1297.pkl,-1.4811960458755493
6864.pkl,-3.8046138286590576
4812.pkl,-2.957787275314331
6612.pkl,-2.983464002609253
6104.pkl,-0.43377986550331116
5818.pkl,-1.335129976272583
3213.pkl,-3.6333062648773193
3438.pkl,-0.5630137920379639
5894.pkl,-2.3806076049804688
627.pkl,-3.035881996154785
1216.pkl,-2.9584226608276367
3836.pkl,-1.4733936786651611
2177.pkl,-1.1679234504699707
2699.pkl,-2.954380750656128
3077.pkl,-1.480743169784546
3630.pkl,-1.2729098796844482
8708.pkl,-3.3592445850372314
10146.pkl,-3.675894021987915
7816.pkl,-1.196480631828308
8696.pkl,-1.212141990661621
6022.pkl,-1.1110248565673828
4817.pkl,-3.338341474533081
2519.pkl,-1.307388186454773
1655.pkl,-1.5261529684066772
9881.pkl,-2.714818239212036
5085.pkl,-0.5610756278038025
2154.pkl,-1.4898756742477417
10592.pkl,-1.3889257907867432
599.pkl,-3.6644866466522217
6737.pkl,-3.8439202308654785
997.pkl,-0.4736177325248718
8770.pkl,-3.561424493789673
6530.pkl,-3.69716477394104
9935.pkl,-3.6847450733184814
4195.pkl,-0.4521412253379822
1252.pkl,-0.5746970772743225
10405.pkl,-3.3856465816497803
712.pkl,-3.1122453212738037
11038.pkl,-1.7438665628433228
9751.pkl,-1.0249745845794678
7145.pkl,-2.9759933948516846
10832.pkl,-4.0723700523376465
6992.pkl,-0.5263976454734802
4103.pkl,-1.4586505889892578
454.pkl,-2.95689058303833
4907.pkl,-1.4384406805038452
1233.pkl,-1.3052952289581299
2354.pkl,-2.258906126022339
2750.pkl,-2.441410541534424
3279.pkl,-2.8154759407043457
2133.pkl,-0.5735957622528076
10696.pkl,-3.0494167804718018
8019.pkl,-2.545593738555908
8381.pkl,-3.8708746433258057
3666.pkl,-1.9315637350082397
4564.pkl,-3.3855438232421875
4270.pkl,-2.346264123916626
2747.pkl,-2.1980388164520264
8003.pkl,-2.1801042556762695
5455.pkl,-4.167247295379639
10864.pkl,-3.07023286819458
1593.pkl,-2.7068331241607666
10283.pkl,-1.5489953756332397
4494.pkl,-3.137328624725342
3546.pkl,-2.293083667755127
5874.pkl,-3.1458685398101807
7102.pkl,-3.1528048515319824
7931.pkl,-1.1862765550613403
4232.pkl,-1.502981424331665
9001.pkl,-1.8283787965774536
10363.pkl,-0.5392968058586121
2878.pkl,-2.2218916416168213
2349.pkl,-1.4529162645339966
4068.pkl,-1.9072766304016113
3243.pkl,-2.831171989440918
285.pkl,-2.60138201713562
3314.pkl,-0.566602349281311
4215.pkl,-1.8968656063079834
6846.pkl,-2.552428722381592
10413.pkl,-2.190680742263794
10481.pkl,-0.5333290696144104
11144.pkl,-3.627037286758423
10103.pkl,-1.931079387664795
1818.pkl,-1.2943243980407715
9505.pkl,-0.37882325053215027
5040.pkl,-4.114568710327148
7207.pkl,-4.288062572479248
2396.pkl,-1.5248022079467773
8273.pkl,-1.3887592554092407
7703.pkl,-1.6618335247039795
3409.pkl,-2.455338716506958
9576.pkl,-0.524360716342926
4500.pkl,-1.3199833631515503
6574.pkl,-3.1442925930023193
10347.pkl,-4.689817905426025
8586.pkl,-1.3795268535614014
4084.pkl,-1.5261313915252686
10073.pkl,-2.9444432258605957
10145.pkl,-2.975287675857544
10394.pkl,-1.5555939674377441
6855.pkl,-1.5612168312072754
5811.pkl,-1.0757176876068115
5015.pkl,-1.8276329040527344
1681.pkl,-0.4861905574798584
9829.pkl,-1.6275237798690796
8917.pkl,-5.209846019744873
8265.pkl,-2.2353086471557617
8564.pkl,-1.8880685567855835
900.pkl,-1.225560188293457
3923.pkl,-4.274566173553467
8642.pkl,-1.1561288833618164
7994.pkl,-2.1677699089050293
3367.pkl,-1.6724103689193726
1387.pkl,-3.6253321170806885
11138.pkl,-2.504833698272705
3689.pkl,-1.248962640762329
2917.pkl,-3.6573638916015625
8059.pkl,-1.3987410068511963
2659.pkl,-3.664928436279297
10901.pkl,-0.4820549190044403
3030.pkl,-2.9530177116394043
461.pkl,-2.4835779666900635
2560.pkl,-1.587238073348999
1199.pkl,-3.399205446243286
11150.pkl,-0.5567045211791992
3995.pkl,-1.5637034177780151
2364.pkl,-1.2168314456939697
5084.pkl,-1.4054210186004639
444.pkl,-1.40736985206604
7642.pkl,-1.184126377105713
9322.pkl,-3.853126287460327
6018.pkl,-1.4382884502410889
2831.pkl,-2.407979726791382
9592.pkl,-1.3032581806182861
4538.pkl,-4.774205684661865
1781.pkl,-1.4251149892807007
2442.pkl,-3.6926746368408203
2213.pkl,-1.6110248565673828
8181.pkl,-2.0064432621002197
8462.pkl,-1.0545618534088135
7403.pkl,-2.1618564128875732
8077.pkl,-1.5262610912322998
3318.pkl,-1.3700146675109863
5634.pkl,-1.470804214477539
8474.pkl,-0.6650272607803345
5734.pkl,-2.4826252460479736
7303.pkl,-3.859804153442383
8918.pkl,-2.947495460510254
8173.pkl,-3.6423702239990234
2042.pkl,-1.7682586908340454
6991.pkl,-3.4251670837402344
3445.pkl,-1.2785240411758423
1685.pkl,-1.1824580430984497
8476.pkl,-2.3185102939605713
9753.pkl,-2.1229000091552734
1783.pkl,-3.035432815551758
7597.pkl,-0.41414448618888855
10897.pkl,-1.1645524501800537
7119.pkl,-4.182712554931641
6647.pkl,-3.6903133392333984
2270.pkl,-3.287872076034546
4626.pkl,-2.848017454147339
2303.pkl,-4.067157745361328
1296.pkl,-2.7378041744232178
4561.pkl,-0.41632139682769775
7725.pkl,-1.5871939659118652
7458.pkl,-2.366518497467041
5352.pkl,-0.519097089767456
190.pkl,-3.765246629714966
2650.pkl,-3.3629560470581055
6604.pkl,-2.4837746620178223
1830.pkl,-1.4182732105255127
5263.pkl,-3.2620913982391357
3263.pkl,-2.8114254474639893
8153.pkl,-1.2601299285888672
10622.pkl,-2.0087502002716064
1169.pkl,-3.505479574203491
8943.pkl,-0.5438297986984253
10185.pkl,-1.0907461643218994
8567.pkl,-1.3781726360321045
5219.pkl,-2.6942148208618164
3299.pkl,-1.1775882244110107
2690.pkl,-3.150425434112549
4435.pkl,-2.675708293914795
9644.pkl,-0.4556798040866852
6983.pkl,-3.35115122795105
7039.pkl,-4.101545333862305
5462.pkl,-2.1751277446746826
7170.pkl,-0.5332485437393188
10694.pkl,-3.101823329925537
7773.pkl,-1.6281880140304565
9667.pkl,-1.1976243257522583
4368.pkl,-1.9878733158111572
4476.pkl,-0.42521223425865173
3976.pkl,-3.172966480255127
1017.pkl,-4.206571102142334
1625.pkl,-0.4444049894809723
10966.pkl,-1.1894047260284424
9522.pkl,-1.1770188808441162
4432.pkl,-4.074523448944092
1973.pkl,-1.9220490455627441
6714.pkl,-1.488080382347107
6762.pkl,-2.457099437713623
4609.pkl,-1.8359261751174927
7324.pkl,-3.685354471206665
9296.pkl,-1.5131973028182983
5124.pkl,-1.115968942642212
6038.pkl,-3.944859266281128
11210.pkl,-1.04274320602417
2905.pkl,-3.477884292602539
39.pkl,-1.2000296115875244
925.pkl,-3.3117141723632812
5628.pkl,-2.1908042430877686
6536.pkl,-1.5752143859863281
260.pkl,-1.4038926362991333
11164.pkl,-1.3304829597473145
3227.pkl,-1.538878321647644
10478.pkl,-1.23969304561615
3690.pkl,-1.787211537361145
5847.pkl,-0.44145604968070984
3537.pkl,-0.5710862874984741
8760.pkl,-4.457688331604004
4466.pkl,-1.6060481071472168
242.pkl,-3.795856475830078
6242.pkl,-0.45928019285202026
2953.pkl,-1.6256849765777588
3503.pkl,-1.7713234424591064
8766.pkl,-0.36775141954421997
4875.pkl,-0.9932268857955933
1800.pkl,-0.6082131266593933
4425.pkl,-1.3238954544067383
4017.pkl,-3.6632497310638428
7239.pkl,-0.5710993409156799
9623.pkl,-1.4192394018173218
9950.pkl,-2.3491806983947754
4752.pkl,-1.3909512758255005
3622.pkl,-2.9054713249206543
2806.pkl,-1.1856863498687744
2312.pkl,-2.8562467098236084
10309.pkl,-4.035778999328613
4118.pkl,-3.858558177947998
9117.pkl,-3.401228427886963
4325.pkl,-2.6753780841827393
197.pkl,-0.6123737692832947
10621.pkl,-1.637507677078247
9074.pkl,-2.451927661895752
10001.pkl,-2.314985990524292
165.pkl,-2.147017240524292
6562.pkl,-3.7450947761535645
8867.pkl,-4.198853969573975
6690.pkl,-0.41949790716171265
8383.pkl,-2.0529072284698486
9861.pkl,-2.886418104171753
7040.pkl,-1.7107951641082764
3280.pkl,-4.058289051055908
1313.pkl,-1.959811806678772
9356.pkl,-1.8205251693725586
8023.pkl,-1.5168275833129883
5655.pkl,-0.3659800589084625
9521.pkl,-3.6656887531280518
5510.pkl,-1.0957295894622803
118.pkl,-1.2367122173309326
1582.pkl,-4.103795051574707
3802.pkl,-1.1622675657272339
1293.pkl,-1.3097468614578247
6813.pkl,-2.110333204269409
3277.pkl,-1.936094045639038
4096.pkl,-3.061497211456299
9198.pkl,-3.1795859336853027
8490.pkl,-3.7673633098602295
2025.pkl,-0.979680061340332
8466.pkl,-2.7215468883514404
251.pkl,-1.829796314239502
9657.pkl,-2.782489061355591
9280.pkl,-2.0254807472229004
8195.pkl,-1.1021357774734497
5212.pkl,-1.1721999645233154
746.pkl,-1.39566969871521
7988.pkl,-1.37798273563385
1708.pkl,-3.6245787143707275
7467.pkl,-0.5260005593299866
2754.pkl,-1.2268731594085693
4612.pkl,-1.8570823669433594
11057.pkl,-0.5508368611335754
2731.pkl,-2.960808038711548
1003.pkl,-4.243821144104004
2994.pkl,-0.5963481664657593
10345.pkl,-1.696518063545227
6584.pkl,-2.374997138977051
9331.pkl,-0.4640742838382721
9469.pkl,-2.61782169342041
2416.pkl,-1.7834837436676025
3452.pkl,-4.437857151031494
9347.pkl,-4.800465106964111
3783.pkl,-3.654787063598633
3028.pkl,-3.4457502365112305
8292.pkl,-3.92146897315979
1494.pkl,-1.618440866470337
53.pkl,-2.651097536087036
2190.pkl,-2.9409239292144775
7257.pkl,-3.1390445232391357
2352.pkl,-2.4866244792938232
8423.pkl,-1.5458530187606812
7182.pkl,-1.7222917079925537
8339.pkl,-2.2061994075775146
7308.pkl,-2.180523633956909
3803.pkl,-1.6622962951660156
9450.pkl,-1.7427756786346436
4150.pkl,-2.489415407180786
10078.pkl,-2.184581756591797
10640.pkl,-1.487976312637329
4808.pkl,-1.511290431022644
3122.pkl,-2.885010242462158
1753.pkl,-0.5628140568733215
4256.pkl,-0.41232073307037354
1281.pkl,-3.7397663593292236
9373.pkl,-1.1607729196548462
9844.pkl,-3.309685230255127
6823.pkl,-2.714730978012085
1787.pkl,-0.5803647637367249
10068.pkl,-1.8580193519592285
2886.pkl,-1.8696315288543701
311.pkl,-2.7365944385528564
4737.pkl,-2.3705642223358154
9940.pkl,-2.869643211364746
2820.pkl,-1.7973512411117554
8941.pkl,-0.5715264081954956
10319.pkl,-1.062131404876709
7509.pkl,-1.5401078462600708
7859.pkl,-2.104478359222412
7805.pkl,-0.5557791590690613
3237.pkl,-1.0022220611572266
3748.pkl,-1.4444794654846191
692.pkl,-1.5617049932479858
4307.pkl,-3.739367723464966
7337.pkl,-4.551172733306885
3499.pkl,-3.3433101177215576
5396.pkl,-3.2920804023742676
9426.pkl,-2.585958242416382
10116.pkl,-1.8624314069747925
3928.pkl,-0.4889565110206604
206.pkl,-3.467153549194336
59.pkl,-1.8165990114212036
583.pkl,-2.7752034664154053
5798.pkl,-3.423524856567383
10829.pkl,-1.0380916595458984
413.pkl,-1.4927489757537842
2522.pkl,-3.6012325286865234
1690.pkl,-0.42247331142425537
1763.pkl,-2.9632816314697266
4587.pkl,-0.454318106174469
7472.pkl,-1.4745491743087769
9279.pkl,-0.4713938534259796
9970.pkl,-1.7285465002059937
792.pkl,-2.1976757049560547
6836.pkl,-1.3222887516021729
9055.pkl,-1.2420157194137573
1576.pkl,-4.017959117889404
7274.pkl,-1.5147095918655396
1893.pkl,-0.4671799838542938
333.pkl,-2.0141003131866455
3178.pkl,-1.179427146911621
7868.pkl,-1.5716819763183594
5548.pkl,-2.9819154739379883
9855.pkl,-0.48126155138015747
1171.pkl,-3.0096302032470703
3118.pkl,-2.850046396255493
7749.pkl,-0.41699522733688354
1417.pkl,-3.4515366554260254
3955.pkl,-1.400114893913269
5730.pkl,-1.6189578771591187
7111.pkl,-1.2155427932739258
5652.pkl,-0.5504312515258789
10992.pkl,-3.8442323207855225
4559.pkl,-3.588149070739746
4230.pkl,-4.617170810699463
10873.pkl,-1.3595143556594849
2785.pkl,-3.382880210876465
7550.pkl,-0.36432453989982605
1919.pkl,-1.8747996091842651
4811.pkl,-1.6093084812164307
6638.pkl,-0.4370764195919037
4780.pkl,-1.307311773300171
5827.pkl,-1.841087818145752
5794.pkl,-3.21675705909729
996.pkl,-1.5365567207336426
4863.pkl,-1.178990125656128
7647.pkl,-2.7418887615203857
722.pkl,-2.810213804244995
2629.pkl,-0.7839913368225098
8955.pkl,-1.4079504013061523
3306.pkl,-4.165430068969727
10231.pkl,-1.4360072612762451
4366.pkl,-1.2525925636291504
10158.pkl,-2.975393056869507
3153.pkl,-1.159885048866272
10998.pkl,-0.41951608657836914
1054.pkl,-0.4181857407093048
10818.pkl,-1.5456560850143433
5583.pkl,-3.085827350616455
11076.pkl,-2.0449492931365967
3734.pkl,-4.173359394073486
8196.pkl,-0.4712870717048645
1257.pkl,-3.991042137145996
2372.pkl,-1.4633502960205078
1461.pkl,-2.736997127532959
1924.pkl,-1.8010464906692505
7143.pkl,-1.6547746658325195
9334.pkl,-1.462934970855713
8448.pkl,-3.5058434009552
392.pkl,-1.8653570413589478
6205.pkl,-0.42614930868148804
5092.pkl,-3.89237380027771
3536.pkl,-3.978362560272217
2304.pkl,-1.994278073310852
8316.pkl,-2.039637804031372
1696.pkl,-1.302446961402893
4542.pkl,-2.4681365489959717
6781.pkl,-1.7182899713516235
5458.pkl,-2.0907444953918457
1053.pkl,-2.9232864379882812
2929.pkl,-2.1937308311462402
9005.pkl,-2.7387444972991943
8896.pkl,-1.5044105052947998
10431.pkl,-1.957290768623352
862.pkl,-3.2462563514709473
7249.pkl,-2.152458667755127
890.pkl,-2.385012626647949
5208.pkl,-1.6779119968414307
6313.pkl,-1.1684437990188599
10916.pkl,-2.925609588623047
6926.pkl,-0.43259578943252563
375.pkl,-3.6347110271453857
4110.pkl,-1.2356922626495361
1729.pkl,-1.1553704738616943
7884.pkl,-0.5492782592773438
3676.pkl,-1.2644333839416504
530.pkl,-1.3281822204589844
1930.pkl,-2.0199790000915527
5710.pkl,-3.4983997344970703
8107.pkl,-2.849670886993408
9231.pkl,-0.47055894136428833
5493.pkl,-1.7478770017623901
10534.pkl,-0.6171006560325623
8581.pkl,-1.8268523216247559
2118.pkl,-1.7706809043884277
10755.pkl,-2.416424512863159
3282.pkl,-0.49006083607673645
5542.pkl,-4.195797920227051
3426.pkl,-0.6928947567939758
8015.pkl,-0.4316752552986145
3677.pkl,-3.718477487564087
10165.pkl,-0.6461278200149536
4289.pkl,-3.2089927196502686
495.pkl,-1.8541336059570312
1904.pkl,-2.427854537963867
4519.pkl,-1.5559788942337036
148.pkl,-2.285816192626953
1044.pkl,-1.545979619026184
7505.pkl,-2.014756917953491
2137.pkl,-2.462254524230957
7639.pkl,-1.5530482530593872
9253.pkl,-2.7116291522979736
9286.pkl,-1.172236442565918
6667.pkl,-1.4034273624420166
5789.pkl,-1.326873540878296
5006.pkl,-1.6708968877792358
1769.pkl,-1.4982709884643555
4192.pkl,-1.46915602684021
664.pkl,-3.6951444149017334
1162.pkl,-4.445374011993408
5909.pkl,-1.4085845947265625
101.pkl,-1.965397834777832
2425.pkl,-1.2957087755203247
9995.pkl,-2.9276466369628906
10128.pkl,-2.9871809482574463
2014.pkl,-2.4423580169677734
5935.pkl,-1.670164942741394
9377.pkl,-2.7238659858703613
5554.pkl,-1.346254825592041
6743.pkl,-2.620602607727051
10355.pkl,-1.2978699207305908
3399.pkl,-1.5289701223373413
10567.pkl,-0.3727799355983734
1948.pkl,-2.939781665802002
9931.pkl,-1.5683813095092773
1410.pkl,-0.9929378032684326
8802.pkl,-2.7442877292633057
4413.pkl,-4.1672139167785645
3038.pkl,-1.390608549118042
6086.pkl,-3.121654748916626
8787.pkl,-2.0053255558013916
11194.pkl,-1.4703726768493652
8182.pkl,-2.235386610031128
1701.pkl,-2.211853504180908
3935.pkl,-2.762322425842285
7535.pkl,-2.2745418548583984
9645.pkl,-1.281680941581726
5882.pkl,-2.9948248863220215
9340.pkl,-0.4547121226787567
694.pkl,-2.5917365550994873
8130.pkl,-1.4431074857711792
9372.pkl,-2.190718173980713
697.pkl,-2.393631935119629
5461.pkl,-2.0623836517333984
414.pkl,-2.7210452556610107
738.pkl,-2.3332629203796387
10861.pkl,-1.4687221050262451
8275.pkl,-3.6407039165496826
595.pkl,-0.5453424453735352
600.pkl,-2.773468255996704
10886.pkl,-3.087524652481079
3389.pkl,-1.666452407836914
10904.pkl,-3.831483840942383
2523.pkl,-2.433213233947754
10631.pkl,-0.6190234422683716
4314.pkl,-1.3418457508087158
4393.pkl,-0.675166130065918
615.pkl,-1.5080616474151611
9394.pkl,-2.6431148052215576
10353.pkl,-1.0279507637023926
9675.pkl,-1.7637684345245361
7892.pkl,-2.0983645915985107
10193.pkl,-0.5657874345779419
10688.pkl,-2.1312427520751953
535.pkl,-1.3785767555236816
8543.pkl,-1.380497694015503
1795.pkl,-1.6030653715133667
3956.pkl,-2.3764231204986572
7190.pkl,-3.2449066638946533
7696.pkl,-1.0678695440292358
2454.pkl,-2.8013317584991455
1797.pkl,-1.998742699623108
1892.pkl,-2.7603044509887695
5535.pkl,-3.9941301345825195
10932.pkl,-2.087240695953369
2548.pkl,-4.054522514343262
1132.pkl,-3.614335775375366
3090.pkl,-1.9037303924560547
7766.pkl,-2.774245023727417
7871.pkl,-1.493252158164978
1511.pkl,-1.224088430404663
9126.pkl,-3.9088568687438965
1073.pkl,-0.4270627498626709
384.pkl,-3.150083541870117
2455.pkl,-3.938174247741699
8975.pkl,-2.1764986515045166
6213.pkl,-1.4734997749328613
843.pkl,-0.5411867499351501
4095.pkl,-1.2107551097869873
682.pkl,-0.48017239570617676
7034.pkl,-1.8778786659240723
4986.pkl,-0.6635217666625977
3246.pkl,-2.195816993713379
9148.pkl,-1.6938387155532837
7821.pkl,-4.082181930541992
6469.pkl,-2.0615625381469727
