file_name,score
6150.pkl,-1.7781871557235718
10512.pkl,-2.155092477798462
9664.pkl,-2.391472101211548
5624.pkl,-1.4897756576538086
3083.pkl,-3.634054660797119
4290.pkl,-1.6841578483581543
577.pkl,-3.3523759841918945
11166.pkl,-1.2995307445526123
9580.pkl,-0.46454787254333496
9748.pkl,-3.1577749252319336
6465.pkl,-2.354640245437622
499.pkl,-2.4098453521728516
5252.pkl,-4.346405029296875
2329.pkl,-0.5853243470191956
5839.pkl,-1.7327065467834473
1571.pkl,-2.6395888328552246
6259.pkl,-3.0018908977508545
7346.pkl,-1.7643824815750122
2844.pkl,-1.7745020389556885
2391.pkl,-1.8838971853256226
4048.pkl,-3.8631234169006348
564.pkl,-0.40755924582481384
4535.pkl,-3.323023557662964
559.pkl,-3.630354642868042
944.pkl,-4.3378753662109375
3276.pkl,-1.6063652038574219
2763.pkl,-2.004837989807129
5098.pkl,-1.511011004447937
1350.pkl,-2.7226083278656006
2534.pkl,-1.2502782344818115
6066.pkl,-2.6528594493865967
2756.pkl,-1.765236735343933
6035.pkl,-2.4615957736968994
10905.pkl,-1.4598069190979004
8243.pkl,-1.5433719158172607
393.pkl,-2.9466373920440674
7287.pkl,-2.1686644554138184
7996.pkl,-1.639725685119629
10114.pkl,-1.8709627389907837
8954.pkl,-1.5599384307861328
238.pkl,-1.6574714183807373
9577.pkl,-2.9961659908294678
4333.pkl,-2.0932934284210205
7997.pkl,-0.6117858290672302
1219.pkl,-3.050011396408081
8060.pkl,-0.4678507149219513
7247.pkl,-2.1672797203063965
9159.pkl,-0.5049729347229004
6197.pkl,-2.517254114151001
3415.pkl,-1.2432518005371094
10055.pkl,-2.2767748832702637
3350.pkl,-2.220681667327881
4233.pkl,-1.6996651887893677
7367.pkl,-3.5157182216644287
9140.pkl,-0.4618423581123352
904.pkl,-3.1127254962921143
1251.pkl,-1.7215492725372314
6658.pkl,-3.5902371406555176
707.pkl,-0.687439501285553
10946.pkl,-2.204026222229004
569.pkl,-0.5841094255447388
8488.pkl,-2.9271159172058105
9786.pkl,-1.2156928777694702
9071.pkl,-0.5554552674293518
5464.pkl,-2.5276002883911133
5530.pkl,-0.5495690703392029
3770.pkl,-2.5049855709075928
6883.pkl,-3.719111680984497
6012.pkl,-2.930182933807373
5594.pkl,-3.1357593536376953
3855.pkl,-1.713012933731079
9053.pkl,-2.9411356449127197
6922.pkl,-0.5551019906997681
10518.pkl,-3.036289930343628
7845.pkl,-2.8997559547424316
10610.pkl,-0.7002339959144592
134.pkl,-0.5441808104515076
11218.pkl,-1.93719482421875
9175.pkl,-1.948639154434204
5527.pkl,-1.5041508674621582
1910.pkl,-1.3064401149749756
117.pkl,-1.4770389795303345
7080.pkl,-2.3195297718048096
2071.pkl,-2.4407856464385986
7210.pkl,-0.399640291929245
3778.pkl,-1.7927883863449097
7775.pkl,-3.9541800022125244
7373.pkl,-2.5083587169647217
1432.pkl,-1.792393445968628
4088.pkl,-3.2003023624420166
6543.pkl,-2.727550983428955
752.pkl,-0.6142153143882751
1297.pkl,-1.5737582445144653
6864.pkl,-3.5255396366119385
4812.pkl,-3.2227630615234375
6612.pkl,-3.150773286819458
6104.pkl,-0.4702710807323456
5818.pkl,-1.4692387580871582
3213.pkl,-3.8181188106536865
3438.pkl,-0.6078845262527466
5894.pkl,-2.561008930206299
627.pkl,-3.200392484664917
1216.pkl,-3.132530450820923
3836.pkl,-1.6533528566360474
2177.pkl,-1.2627705335617065
2699.pkl,-3.144158363342285
3077.pkl,-1.6369922161102295
3630.pkl,-1.3730566501617432
8708.pkl,-3.615504503250122
10146.pkl,-3.9144387245178223
7816.pkl,-1.288676381111145
8696.pkl,-1.2931113243103027
6022.pkl,-1.1969349384307861
4817.pkl,-3.548218250274658
2519.pkl,-1.3978042602539062
1655.pkl,-1.7014093399047852
9881.pkl,-2.993936061859131
5085.pkl,-0.5975090861320496
2154.pkl,-1.6361689567565918
10592.pkl,-1.5238386392593384
599.pkl,-3.899590015411377
6737.pkl,-3.5936756134033203
997.pkl,-0.5071666836738586
8770.pkl,-3.804957151412964
6530.pkl,-3.9358484745025635
9935.pkl,-3.9175708293914795
4195.pkl,-0.4876554012298584
1252.pkl,-0.614144504070282
10405.pkl,-3.5820534229278564
712.pkl,-3.375877857208252
11038.pkl,-1.96078360080719
9751.pkl,-1.0710642337799072
7145.pkl,-3.268425941467285
10832.pkl,-3.823566436767578
6992.pkl,-0.5637423992156982
4103.pkl,-1.5845075845718384
454.pkl,-3.230083465576172
4907.pkl,-1.589709758758545
1233.pkl,-1.4100667238235474
2354.pkl,-2.490816116333008
2750.pkl,-2.7384207248687744
3279.pkl,-3.0938217639923096
2133.pkl,-0.6149730682373047
10696.pkl,-3.2910497188568115
8019.pkl,-2.82603120803833
8381.pkl,-4.105820178985596
3666.pkl,-2.184882164001465
4564.pkl,-3.548657178878784
4270.pkl,-2.61142635345459
2747.pkl,-2.3839685916900635
8003.pkl,-2.3670294284820557
5455.pkl,-4.3783793449401855
10864.pkl,-3.340528726577759
1593.pkl,-2.884098529815674
10283.pkl,-1.7325401306152344
4494.pkl,-3.3184146881103516
3546.pkl,-2.6130518913269043
5874.pkl,-3.3568193912506104
7102.pkl,-3.3289763927459717
7931.pkl,-1.26651930809021
4232.pkl,-1.6761385202407837
9001.pkl,-2.0465402603149414
10363.pkl,-0.5697916746139526
2878.pkl,-2.4440011978149414
2349.pkl,-1.6227062940597534
4068.pkl,-2.103921413421631
3243.pkl,-3.006009340286255
285.pkl,-2.9236221313476562
3314.pkl,-0.6051326990127563
4215.pkl,-2.134265184402466
6846.pkl,-2.8155558109283447
10413.pkl,-2.454927921295166
10481.pkl,-0.5649052858352661
11144.pkl,-3.881279468536377
10103.pkl,-2.1900582313537598
1818.pkl,-1.3982857465744019
9505.pkl,-0.4215494394302368
5040.pkl,-3.858417510986328
7207.pkl,-4.489725112915039
2396.pkl,-1.6880409717559814
8273.pkl,-1.5289220809936523
7703.pkl,-1.8659124374389648
3409.pkl,-2.6287949085235596
9576.pkl,-0.556549608707428
4500.pkl,-1.4340107440948486
6574.pkl,-3.314441680908203
10347.pkl,-4.420532703399658
8586.pkl,-1.481324315071106
4084.pkl,-1.6957625150680542
10073.pkl,-3.23590087890625
10145.pkl,-3.247101068496704
10394.pkl,-1.7551140785217285
6855.pkl,-1.743579387664795
5811.pkl,-1.1491488218307495
5015.pkl,-2.064232587814331
1681.pkl,-0.5206100940704346
9829.pkl,-1.8193875551223755
8917.pkl,-5.03207540512085
8265.pkl,-2.496187925338745
8564.pkl,-2.1232519149780273
900.pkl,-1.3335278034210205
3923.pkl,-4.079365253448486
8642.pkl,-1.2059974670410156
7994.pkl,-2.411500930786133
3367.pkl,-1.8825314044952393
1387.pkl,-3.8666765689849854
11138.pkl,-2.7335257530212402
3689.pkl,-1.3515279293060303
2917.pkl,-3.8975796699523926
8059.pkl,-1.5345335006713867
2659.pkl,-3.848428726196289
10901.pkl,-0.5158000588417053
3030.pkl,-3.1295576095581055
461.pkl,-2.7988171577453613
2560.pkl,-1.7832725048065186
1199.pkl,-3.5897018909454346
11150.pkl,-0.5910194516181946
3995.pkl,-1.7557449340820312
2364.pkl,-1.2428228855133057
5084.pkl,-1.548075556755066
444.pkl,-1.5687419176101685
7642.pkl,-1.2819879055023193
9322.pkl,-4.093578338623047
6018.pkl,-1.5932364463806152
2831.pkl,-2.633244037628174
9592.pkl,-1.407314658164978
4538.pkl,-4.954154968261719
1781.pkl,-1.567055583000183
2442.pkl,-3.874582052230835
2213.pkl,-1.8064215183258057
8181.pkl,-2.2053637504577637
8462.pkl,-1.1368470191955566
7403.pkl,-2.417959451675415
8077.pkl,-1.691182017326355
3318.pkl,-1.474211573600769
5634.pkl,-1.6465566158294678
8474.pkl,-0.6904189586639404
5734.pkl,-2.755953550338745
7303.pkl,-4.08133602142334
8918.pkl,-3.123993396759033
8173.pkl,-3.367690324783325
2042.pkl,-2.0034427642822266
6991.pkl,-3.673029661178589
3445.pkl,-1.386987328529358
1685.pkl,-1.2984249591827393
8476.pkl,-2.5129737854003906
9753.pkl,-2.4111216068267822
1783.pkl,-3.2025508880615234
7597.pkl,-0.4523543119430542
10897.pkl,-1.2620923519134521
7119.pkl,-4.391928195953369
6647.pkl,-3.8734493255615234
2270.pkl,-3.5442347526550293
4626.pkl,-3.123715877532959
2303.pkl,-4.279758930206299
1296.pkl,-2.9180335998535156
4561.pkl,-0.453688383102417
7725.pkl,-1.7781267166137695
7458.pkl,-2.6345551013946533
5352.pkl,-0.5561434030532837
190.pkl,-3.996670961380005
2650.pkl,-3.614837169647217
6604.pkl,-2.76186203956604
1830.pkl,-1.5645631551742554
5263.pkl,-3.547316312789917
3263.pkl,-3.0030410289764404
8153.pkl,-1.3636865615844727
10622.pkl,-2.1964404582977295
1169.pkl,-3.7683041095733643
8943.pkl,-0.5761354565620422
10185.pkl,-1.1707948446273804
8567.pkl,-1.5142779350280762
5219.pkl,-2.971876859664917
3299.pkl,-1.2943388223648071
2690.pkl,-3.4425973892211914
4435.pkl,-2.9560585021972656
9644.pkl,-0.49009376764297485
6983.pkl,-3.549625873565674
7039.pkl,-4.308423042297363
5462.pkl,-2.368100166320801
7170.pkl,-0.5685672760009766
10694.pkl,-3.2812283039093018
7773.pkl,-1.8436580896377563
9667.pkl,-1.2855145931243896
4368.pkl,-2.185819625854492
4476.pkl,-0.46688610315322876
3976.pkl,-3.442627191543579
1017.pkl,-3.964601993560791
1625.pkl,-0.481647253036499
10966.pkl,-1.2689807415008545
9522.pkl,-1.265237808227539
4432.pkl,-3.8285467624664307
1973.pkl,-2.2009596824645996
6714.pkl,-1.644578456878662
6762.pkl,-2.778738021850586
4609.pkl,-2.079510450363159
7324.pkl,-3.92274808883667
9296.pkl,-1.6838198900222778
5124.pkl,-1.2208688259124756
6038.pkl,-4.23082971572876
11210.pkl,-1.1227532625198364
2905.pkl,-3.7274603843688965
39.pkl,-1.2923848628997803
925.pkl,-3.5631470680236816
5628.pkl,-2.4457995891571045
6536.pkl,-1.6941169500350952
260.pkl,-1.5341891050338745
11164.pkl,-1.4535915851593018
3227.pkl,-1.704055905342102
10478.pkl,-1.345788836479187
3690.pkl,-2.018734931945801
5847.pkl,-0.47719576954841614
3537.pkl,-0.6422565579414368
8760.pkl,-4.188083171844482
4466.pkl,-1.7967530488967896
242.pkl,-3.972428798675537
6242.pkl,-0.5076639652252197
2953.pkl,-1.8390882015228271
3503.pkl,-1.986685872077942
8766.pkl,-0.4081598222255707
4875.pkl,-1.0372530221939087
1800.pkl,-0.7031508684158325
4425.pkl,-1.4676748514175415
4017.pkl,-3.906421422958374
7239.pkl,-0.6120222806930542
9623.pkl,-1.5552222728729248
9950.pkl,-2.5923779010772705
4752.pkl,-1.535246729850769
3622.pkl,-3.078321695327759
2806.pkl,-1.2764354944229126
2312.pkl,-3.0279104709625244
10309.pkl,-4.267474174499512
4118.pkl,-4.082978248596191
9117.pkl,-3.6049423217773438
4325.pkl,-2.952845573425293
197.pkl,-0.6626380681991577
10621.pkl,-1.8289152383804321
9074.pkl,-2.769394874572754
10001.pkl,-2.6257433891296387
165.pkl,-2.345977783203125
6562.pkl,-3.975964069366455
8867.pkl,-4.406326770782471
6690.pkl,-0.45622217655181885
8383.pkl,-2.328016757965088
9861.pkl,-3.18135929107666
7040.pkl,-1.9206218719482422
3280.pkl,-4.278810501098633
1313.pkl,-2.1826930046081543
9356.pkl,-2.0437893867492676
8023.pkl,-1.6481448411941528
5655.pkl,-0.4052629768848419
9521.pkl,-3.908215284347534
5510.pkl,-1.146388053894043
118.pkl,-1.3450584411621094
1582.pkl,-4.327685832977295
3802.pkl,-1.2490078210830688
1293.pkl,-1.416275978088379
6813.pkl,-2.3600900173187256
3277.pkl,-2.1702005863189697
4096.pkl,-3.2424190044403076
9198.pkl,-3.4438867568969727
8490.pkl,-4.0028276443481445
2025.pkl,-0.9948246479034424
8466.pkl,-2.8982527256011963
251.pkl,-2.0715439319610596
9657.pkl,-2.97080135345459
9280.pkl,-2.214170455932617
8195.pkl,-1.1766400337219238
5212.pkl,-1.288902997970581
746.pkl,-1.5106556415557861
7988.pkl,-1.5224260091781616
1708.pkl,-3.8667373657226562
7467.pkl,-0.5604986548423767
2754.pkl,-1.3293812274932861
4612.pkl,-2.056403875350952
11057.pkl,-0.5882086157798767
2731.pkl,-3.2214577198028564
1003.pkl,-4.451963901519775
2994.pkl,-0.6597099900245667
10345.pkl,-1.8970234394073486
6584.pkl,-2.6438310146331787
9331.pkl,-0.5316225290298462
9469.pkl,-2.8947653770446777
2416.pkl,-1.9768296480178833
3452.pkl,-4.166285514831543
9347.pkl,-4.613056659698486
3783.pkl,-3.890146255493164
3028.pkl,-3.6389646530151367
8292.pkl,-4.138976097106934
1494.pkl,-1.80491304397583
53.pkl,-2.827104330062866
2190.pkl,-3.1151227951049805
7257.pkl,-3.3094210624694824
2352.pkl,-2.7255828380584717
8423.pkl,-1.6893723011016846
7182.pkl,-1.9390242099761963
8339.pkl,-2.4697265625
7308.pkl,-2.3685216903686523
3803.pkl,-1.8534679412841797
9450.pkl,-1.9492671489715576
4150.pkl,-2.6753852367401123
10078.pkl,-2.4164838790893555
10640.pkl,-1.664617896080017
4808.pkl,-1.6722699403762817
3122.pkl,-3.1224007606506348
1753.pkl,-0.6115323305130005
4256.pkl,-0.4503558278083801
1281.pkl,-3.4761691093444824
9373.pkl,-1.2416115999221802
9844.pkl,-3.5080549716949463
6823.pkl,-2.992537021636963
1787.pkl,-0.6199471354484558
10068.pkl,-2.0987887382507324
2886.pkl,-2.1244099140167236
311.pkl,-3.0168702602386475
4737.pkl,-2.581879138946533
9940.pkl,-3.060856342315674
2820.pkl,-2.013746738433838
8941.pkl,-0.6080711483955383
10319.pkl,-1.1372489929199219
7509.pkl,-1.698189377784729
7859.pkl,-2.358362913131714
7805.pkl,-0.6051916480064392
3237.pkl,-1.063216209411621
3748.pkl,-1.620376467704773
692.pkl,-1.7293200492858887
4307.pkl,-3.446585178375244
7337.pkl,-4.747594833374023
3499.pkl,-3.612196922302246
5396.pkl,-3.5020575523376465
9426.pkl,-2.7536375522613525
10116.pkl,-2.1376891136169434
3928.pkl,-0.5379118323326111
206.pkl,-3.624965190887451
59.pkl,-2.0454819202423096
583.pkl,-3.0277888774871826
5798.pkl,-3.583080768585205
10829.pkl,-1.07375168800354
413.pkl,-1.6556437015533447
2522.pkl,-3.8556883335113525
1690.pkl,-0.45985040068626404
1763.pkl,-3.2004823684692383
4587.pkl,-0.48931482434272766
7472.pkl,-1.6312973499298096
9279.pkl,-0.5058965682983398
9970.pkl,-1.939732551574707
792.pkl,-2.460237503051758
6836.pkl,-1.4445210695266724
9055.pkl,-1.3495405912399292
1576.pkl,-4.242428779602051
7274.pkl,-1.663277506828308
1893.pkl,-0.5012142658233643
333.pkl,-2.251556158065796
3178.pkl,-1.2771474123001099
7868.pkl,-1.7308120727539062
5548.pkl,-3.207516670227051
9855.pkl,-0.5141119956970215
1171.pkl,-3.3032326698303223
3118.pkl,-3.0685575008392334
7749.pkl,-0.4602111577987671
1417.pkl,-3.701836585998535
3955.pkl,-1.5077669620513916
5730.pkl,-1.8238263130187988
7111.pkl,-1.311812162399292
5652.pkl,-0.5848580598831177
10992.pkl,-4.138688564300537
4559.pkl,-3.8291306495666504
4230.pkl,-4.804413795471191
10873.pkl,-1.5075047016143799
2785.pkl,-3.6347172260284424
7550.pkl,-0.40594232082366943
1919.pkl,-2.11029314994812
4811.pkl,-1.8171072006225586
6638.pkl,-0.47365766763687134
4780.pkl,-1.3971498012542725
5827.pkl,-2.0805890560150146
5794.pkl,-3.4801740646362305
996.pkl,-1.732668399810791
4863.pkl,-1.2715582847595215
7647.pkl,-3.063521385192871
722.pkl,-3.0451931953430176
2629.pkl,-0.7976013422012329
8955.pkl,-1.5700666904449463
3306.pkl,-3.9154765605926514
10231.pkl,-1.5768349170684814
4366.pkl,-1.3645273447036743
10158.pkl,-3.26993989944458
3153.pkl,-1.220545768737793
10998.pkl,-0.4580264091491699
1054.pkl,-0.4569946527481079
10818.pkl,-1.7205610275268555
5583.pkl,-3.2515792846679688
11076.pkl,-2.3198087215423584
3734.pkl,-4.381978988647461
8196.pkl,-0.5139485597610474
1257.pkl,-4.203852653503418
2372.pkl,-1.6216799020767212
1461.pkl,-2.992115020751953
1924.pkl,-2.0270869731903076
7143.pkl,-1.8629505634307861
9334.pkl,-1.6226470470428467
8448.pkl,-3.658834934234619
392.pkl,-2.061922073364258
6205.pkl,-0.4661625623703003
5092.pkl,-4.115898609161377
3536.pkl,-3.7165205478668213
2304.pkl,-2.193897247314453
8316.pkl,-2.2286534309387207
1696.pkl,-1.4242236614227295
4542.pkl,-2.7141740322113037
6781.pkl,-1.9288623332977295
5458.pkl,-2.2807605266571045
1053.pkl,-3.2187411785125732
2929.pkl,-2.3818318843841553
9005.pkl,-2.9967868328094482
8896.pkl,-1.6912992000579834
10431.pkl,-2.218898296356201
862.pkl,-3.5102005004882812
7249.pkl,-2.414517879486084
890.pkl,-2.5760443210601807
5208.pkl,-1.8879501819610596
6313.pkl,-1.2383800745010376
10916.pkl,-3.1554925441741943
6926.pkl,-0.4694533348083496
375.pkl,-3.8715124130249023
4110.pkl,-1.3462854623794556
1729.pkl,-1.1932016611099243
7884.pkl,-0.5828657746315002
3676.pkl,-1.372951626777649
530.pkl,-1.4501068592071533
1930.pkl,-2.2224297523498535
5710.pkl,-3.7470812797546387
8107.pkl,-3.0217087268829346
9231.pkl,-0.5044792890548706
5493.pkl,-1.9664829969406128
10534.pkl,-0.6690309047698975
8581.pkl,-2.051206588745117
2118.pkl,-2.004908800125122
10755.pkl,-2.6077709197998047
3282.pkl,-0.5368964076042175
5542.pkl,-4.403622627258301
3426.pkl,-0.7179700136184692
8015.pkl,-0.46766388416290283
3677.pkl,-3.9637656211853027
10165.pkl,-0.7224865555763245
4289.pkl,-3.3780815601348877
495.pkl,-2.0394115447998047
1904.pkl,-2.6682896614074707
4519.pkl,-1.744532585144043
148.pkl,-2.5155889987945557
1044.pkl,-1.7167888879776
7505.pkl,-2.2407419681549072
2137.pkl,-2.723092794418335
7639.pkl,-1.7219430208206177
9253.pkl,-2.9072306156158447
9286.pkl,-1.2427165508270264
6667.pkl,-1.5390523672103882
5789.pkl,-1.4708501100540161
5006.pkl,-1.8739222288131714
1769.pkl,-1.6418778896331787
4192.pkl,-1.6370747089385986
664.pkl,-3.932924270629883
1162.pkl,-4.171229839324951
5909.pkl,-1.5441923141479492
101.pkl,-2.1967859268188477
2425.pkl,-1.400322437286377
9995.pkl,-3.165916681289673
10128.pkl,-3.251948356628418
2014.pkl,-2.7605674266815186
5935.pkl,-1.8760900497436523
9377.pkl,-2.9991636276245117
5554.pkl,-1.4884560108184814
6743.pkl,-2.8996198177337646
10355.pkl,-1.4084404706954956
3399.pkl,-1.721558690071106
10567.pkl,-0.4132212996482849
1948.pkl,-3.2054784297943115
9931.pkl,-1.7671029567718506
1410.pkl,-1.0443494319915771
8802.pkl,-3.066333055496216
4413.pkl,-4.390414237976074
3038.pkl,-1.5250245332717896
6086.pkl,-3.2965872287750244
8787.pkl,-2.2722861766815186
11194.pkl,-1.645022988319397
8182.pkl,-2.502318859100342
1701.pkl,-2.4424619674682617
3935.pkl,-3.035240888595581
7535.pkl,-2.504913568496704
9645.pkl,-1.3770979642868042
5882.pkl,-3.289583206176758
9340.pkl,-0.48992764949798584
694.pkl,-2.86946964263916
8130.pkl,-1.6180497407913208
9372.pkl,-2.4578256607055664
697.pkl,-2.6646440029144287
5461.pkl,-2.312127113342285
414.pkl,-2.997161388397217
738.pkl,-2.5970304012298584
10861.pkl,-1.6469801664352417
8275.pkl,-3.8814938068389893
595.pkl,-0.5809860229492188
600.pkl,-3.011941432952881
10886.pkl,-3.2685396671295166
3389.pkl,-1.8291277885437012
10904.pkl,-4.0567708015441895
2523.pkl,-2.73941707611084
10631.pkl,-0.6481056213378906
4314.pkl,-1.4593387842178345
4393.pkl,-0.7689300179481506
615.pkl,-1.6716370582580566
9394.pkl,-2.8254964351654053
10353.pkl,-1.0969748497009277
9675.pkl,-1.9493966102600098
7892.pkl,-2.2882320880889893
10193.pkl,-0.6059798002243042
10688.pkl,-2.3317039012908936
535.pkl,-1.4949278831481934
8543.pkl,-1.511418342590332
1795.pkl,-1.8154391050338745
3956.pkl,-2.680011510848999
7190.pkl,-3.508700370788574
7696.pkl,-1.1373823881149292
2454.pkl,-3.033717632293701
1797.pkl,-2.201486349105835
1892.pkl,-2.933380603790283
5535.pkl,-4.274539470672607
10932.pkl,-2.342278242111206
2548.pkl,-4.270425796508789
1132.pkl,-3.856771945953369
3090.pkl,-2.160923719406128
7766.pkl,-3.0287363529205322
7871.pkl,-1.637948989868164
1511.pkl,-1.3207268714904785
9126.pkl,-4.131241321563721
1073.pkl,-0.46647366881370544
384.pkl,-3.3214619159698486
2455.pkl,-4.153646469116211
8975.pkl,-2.4107396602630615
6213.pkl,-1.6350069046020508
843.pkl,-0.5802716016769409
4095.pkl,-1.3064018487930298
682.pkl,-0.5137040019035339
7034.pkl,-2.120511293411255
4986.pkl,-0.6864449977874756
3246.pkl,-2.461341619491577
9148.pkl,-1.921060562133789
7821.pkl,-4.297827243804932
6469.pkl,-2.251049041748047
2584.pkl,-1.359616756439209
9760.pkl,-3.189664125442505
